Byte 0,Byte 1,Byte 2,Byte 3,Byte 4,Byte 5,Byte 6,Byte 7,Timestamp (s),FR susp (mm),FL susp (mm)
0,60,c1,44,0,0,32,43,605.737502,-121.55,21.755555555555556
0,20,b6,44,0,0,2c,43,605.787506,-114.47857142857143,21.022222222222222
0,0,ab,44,0,0,27,43,605.837508,-107.48571428571428,20.41111111111111
0,20,95,44,0,0,11,43,605.887511,-93.73571428571428,17.722222222222225
0,40,96,44,0,0,12,43,605.937513,-94.44285714285714,17.844444444444445
0,e0,94,44,0,0,16,43,605.987521,-93.57857142857144,18.333333333333332
0,40,a6,44,0,0,34,43,606.037526,-104.5,22.0
0,60,ac,44,0,0,25,43,606.087525,-108.35,20.166666666666664
0,e0,b9,44,0,0,46,43,606.137527,-116.83571428571427,24.2
0,40,b6,44,0,0,24,43,606.187534,-114.55714285714285,20.044444444444444
0,a0,9e,44,0,0,13,43,606.237536,-99.70714285714286,17.966666666666665
0,80,83,44,0,0,ec,42,608.637703,-82.65714285714286,14.422222222222224
0,0,96,44,0,80,88,43,608.687706,-94.28571428571428,33.36666666666667
0,e0,95,44,0,0,9,43,608.737709,-94.20714285714286,16.744444444444447
0,c0,c1,44,0,0,22,43,608.787715,-121.78571428571429,19.8
0,c0,96,44,0,0,19,43,608.837718,-94.75714285714285,18.700000000000003
0,a0,96,44,0,0,17,43,608.887719,-94.67857142857143,18.455555555555556
0,c0,8a,44,0,0,b,43,608.937723,-87.21428571428571,16.988888888888887
0,60,8d,44,0,0,d,43,608.987726,-88.86428571428571,17.233333333333334
0,a0,92,44,0,0,e,43,609.037734,-92.16428571428571,17.355555555555554
0,0,a4,44,0,0,1f,43,609.087736,-103.08571428571429,19.433333333333334
0,40,a2,44,0,80,91,43,609.137738,-101.98571428571428,35.56666666666666
0,40,a5,44,0,0,3c,43,609.187745,-103.87142857142857,22.977777777777778
0,0,91,44,0,0,11,43,609.237745,-91.14285714285715,17.722222222222225
0,c0,a6,44,0,0,19,43,609.287746,-104.81428571428572,18.700000000000003
0,20,90,44,0,0,f,43,609.337752,-90.59285714285714,17.477777777777778
0,60,8a,44,0,80,83,43,609.387754,-86.97857142857143,32.144444444444446
0,20,8e,44,0,0,69,43,609.437756,-89.33571428571429,28.477777777777778
0,60,91,44,0,0,fa,42,609.487761,-91.37857142857143,15.277777777777779
0,e0,e1,44,0,0,da,42,609.537764,-141.97857142857143,13.322222222222223
0,60,b5,44,0,0,52,43,609.587767,-114.00714285714287,25.666666666666668
0,40,aa,44,0,0,1f,43,609.637775,-107.01428571428572,19.433333333333334
0,c0,b9,44,0,0,bc,43,609.687772,-116.75714285714285,45.955555555555556
0,20,90,44,0,0,2b,43,609.737779,-90.59285714285714,20.9
0,60,8f,44,0,0,d4,42,609.78778,-90.12142857142857,12.955555555555556
0,c0,ba,44,0,0,28,43,609.837787,-117.38571428571429,20.533333333333335
0,60,a6,44,0,0,28,43,609.887787,-104.57857142857144,20.533333333333335
0,0,b3,44,0,0,2b,43,609.937792,-112.51428571428572,20.9
0,a0,97,44,0,80,8a,43,609.987796,-95.30714285714286,33.855555555555554
0,e0,94,44,0,0,16,43,610.0378,-93.57857142857144,18.333333333333332
0,0,98,44,0,0,10,43,610.087808,-95.54285714285714,17.6
0,0,9d,44,0,0,11,43,610.737849,-98.68571428571428,17.722222222222225
0,20,a2,44,0,0,8,43,610.787849,-101.90714285714286,16.622222222222224
0,c0,cc,44,0,0,37,43,610.837856,-128.7,22.366666666666667
0,80,ad,44,0,0,1e,43,610.887859,-109.05714285714286,19.31111111111111
0,0,a2,44,0,0,1a,43,610.937865,-101.82857142857142,18.822222222222223
0,0,92,44,0,80,91,43,610.987865,-91.77142857142857,35.56666666666666
0,c0,87,44,0,0,16,43,611.037868,-85.32857142857142,18.333333333333332
0,e0,95,44,0,0,1e,43,611.087874,-94.20714285714286,19.31111111111111
0,e0,a2,44,0,0,29,43,611.137875,-102.37857142857143,20.655555555555555
0,40,9d,44,0,0,22,43,611.187878,-98.84285714285714,19.8
0,60,95,44,0,0,d,43,611.537902,-93.89285714285714,17.233333333333334
0,0,94,44,0,0,f,43,611.587908,-93.02857142857144,17.477777777777778
0,a0,95,44,0,0,f,43,611.637913,-94.05,17.477777777777778
0,e0,95,44,0,0,3e,43,611.687914,-94.20714285714286,23.22222222222222
0,a0,98,44,0,0,43,43,611.737918,-95.93571428571428,23.833333333333336
0,a0,bd,44,0,0,15,43,611.787921,-119.19285714285715,18.211111111111112
0,e0,aa,44,0,0,f8,42,611.837924,-107.40714285714286,15.155555555555555
0,0,bd,44,0,0,30,43,611.887932,-118.80000000000001,21.511111111111113
0,0,b2,44,0,0,8,43,611.937933,-111.88571428571429,16.622222222222224
0,e0,cb,44,0,0,3b,43,611.987937,-128.15,22.855555555555558
0,20,93,44,0,0,10,43,612.037937,-92.47857142857143,17.6
0,c0,93,44,0,0,13,43,612.087943,-92.87142857142857,17.966666666666665
0,e0,91,44,0,0,e,43,612.137944,-91.69285714285714,17.355555555555554
0,80,a9,44,0,0,37,43,612.187951,-106.54285714285714,22.366666666666667
0,40,aa,44,0,0,36,43,612.237957,-107.01428571428572,22.244444444444444
0,e0,91,44,0,0,10,43,612.287958,-91.69285714285714,17.6
0,40,93,44,0,0,f,43,612.337957,-92.55714285714285,17.477777777777778
0,60,98,44,0,0,15,43,612.387963,-95.77857142857142,18.211111111111112
0,0,98,44,0,0,17,43,612.437966,-95.54285714285714,18.455555555555556
0,c0,96,44,0,0,12,43,612.48797,-94.75714285714285,17.844444444444445
0,40,97,44,0,0,12,43,612.537971,-95.07142857142857,17.844444444444445
0,c0,9a,44,0,0,11,43,612.587975,-97.27142857142857,17.722222222222225
0,20,98,44,0,0,11,43,612.637982,-95.62142857142858,17.722222222222225
0,0,98,44,0,0,10,43,612.687983,-95.54285714285714,17.6
0,20,99,44,0,0,f4,42,612.73799,-96.25,14.911111111111113
0,c0,97,44,0,40,11,44,612.78799,-95.38571428571429,71.0111111111111
0,60,97,44,0,0,b5,43,612.837991,-95.15,44.24444444444444
0,80,bb,44,0,0,10,43,612.887996,-117.85714285714285,17.6
0,60,e3,44,0,0,20,43,612.938002,-142.92142857142858,19.555555555555557
0,c0,a3,44,0,0,23,43,612.988003,-102.92857142857143,19.92222222222222
0,80,9a,44,0,0,1c,43,613.038008,-97.11428571428571,19.066666666666666
0,e0,9a,44,0,0,17,43,613.08801,-97.35,18.455555555555556
0,0,93,44,0,0,e,43,613.138017,-92.39999999999999,17.355555555555554
0,0,a0,44,0,0,1e,43,613.18802,-100.57142857142857,19.31111111111111
0,a0,ab,44,0,0,20,43,613.238023,-107.87857142857143,19.555555555555557
0,80,a5,44,0,0,2f,43,613.288027,-104.02857142857142,21.38888888888889
0,a0,94,44,0,0,f,43,613.338028,-93.42142857142858,17.477777777777778
0,0,86,44,0,0,f,43,613.388035,-84.22857142857143,17.477777777777778
0,80,99,44,0,0,11,43,613.438036,-96.48571428571428,17.722222222222225
0,80,96,44,0,0,11,43,613.488038,-94.6,17.722222222222225
0,20,94,44,0,0,10,43,613.538045,-93.10714285714286,17.6
0,80,96,44,0,0,13,43,613.588049,-94.6,17.966666666666665
0,60,93,44,0,0,f,43,613.638048,-92.63571428571429,17.477777777777778
0,c0,90,44,0,0,10,43,613.688056,-90.9857142857143,17.6
0,a0,94,44,0,0,7e,43,613.738059,-93.42142857142858,31.044444444444444
0,20,96,44,0,0,33,43,613.788059,-94.36428571428571,21.87777777777778
0,20,94,44,0,0,f6,42,613.83806,-93.10714285714286,15.033333333333333
0,0,e5,44,0,0,0,43,613.888067,-143.94285714285712,15.644444444444444
0,c0,ab,44,0,80,ab,43,613.938072,-107.95714285714286,41.922222222222224
0,c0,a6,44,0,0,21,43,613.988072,-104.81428571428572,19.677777777777777
0,20,a8,44,0,0,38,43,614.038078,-105.67857142857143,22.48888888888889
0,60,c5,44,0,0,2d,43,614.088077,-124.06428571428572,21.144444444444442
0,a0,9d,44,0,0,18,43,614.138084,-99.07857142857142,18.57777777777778
0,60,9b,44,0,0,1a,43,614.188086,-97.66428571428573,18.822222222222223
0,0,a9,44,0,0,26,43,614.238092,-106.22857142857143,20.288888888888888
0,60,a9,44,0,0,28,43,614.288095,-106.46428571428571,20.533333333333335
0,60,9a,44,0,0,11,43,614.338097,-97.03571428571428,17.722222222222225
0,0,ac,44,0,0,1b,43,614.388104,-108.11428571428571,18.944444444444443
0,0,9d,44,0,0,14,43,614.438104,-98.68571428571428,18.08888888888889
0,60,a4,44,0,0,2c,43,615.238161,-103.32142857142857,21.022222222222222
0,40,a9,44,0,0,33,43,615.288165,-106.38571428571429,21.87777777777778
0,c0,ab,44,0,0,33,43,615.338166,-107.95714285714286,21.87777777777778
0,0,90,44,0,0,e,43,615.388169,-90.51428571428572,17.355555555555554
0,80,95,44,0,0,9,43,615.438174,-93.97142857142858,16.744444444444447
0,0,92,44,0,0,9,43,615.488177,-91.77142857142857,16.744444444444447
0,20,90,44,0,0,d,43,615.538183,-90.59285714285714,17.233333333333334
0,e0,a3,44,0,0,14,43,615.588184,-103.00714285714285,18.08888888888889
0,a0,9f,44,0,0,11,43,615.638189,-100.33571428571429,17.722222222222225
0,c0,8d,44,0,0,e,43,615.688189,-89.10000000000001,17.355555555555554
0,80,a2,44,0,0,3,43,615.738198,-102.14285714285715,16.01111111111111
0,a0,94,44,0,0,10,43,615.788196,-93.42142857142858,17.6
0,60,8b,44,0,0,3c,43,615.838202,-87.60714285714285,22.977777777777778
0,40,94,44,0,0,e8,42,615.888204,-93.1857142857143,14.177777777777777
0,20,bc,44,0,0,d2,42,615.93821,-118.25,12.833333333333334
0,c0,b0,44,0,0,24,43,615.988213,-111.1,20.044444444444444
0,80,ae,44,0,0,2b,43,616.038216,-109.68571428571428,20.9
0,0,a8,44,0,0,24,43,616.08822,-105.6,20.044444444444444
0,e0,8c,44,0,0,8,43,616.138222,-88.55000000000001,16.622222222222224
0,80,8d,44,0,80,93,43,616.188226,-88.94285714285715,36.05555555555556
0,80,92,44,0,0,3,43,616.238232,-92.08571428571429,16.01111111111111
0,e0,a6,44,0,0,2e,43,616.288232,-104.89285714285715,21.266666666666666
0,a0,e8,44,0,0,59,43,616.338235,-146.22142857142856,26.522222222222222
0,a0,a0,44,0,0,13,43,616.388242,-100.96428571428571,17.966666666666665
0,0,a0,44,0,0,1a,43,616.438244,-100.57142857142857,18.822222222222223
0,20,8e,44,0,0,e,43,616.488246,-89.33571428571429,17.355555555555554
0,20,9c,44,0,0,f,43,616.538251,-98.13571428571429,17.477777777777778
0,20,9c,44,0,0,10,43,616.588257,-98.13571428571429,17.6
0,20,bc,44,0,0,c,43,616.638257,-118.25,17.11111111111111
0,0,99,44,0,0,13,43,616.68826,-96.17142857142858,17.966666666666665
0,e0,9a,44,0,0,19,43,616.738263,-97.35,18.700000000000003
0,80,ac,44,0,0,1b,43,616.78827,-108.42857142857143,18.944444444444443
0,0,94,44,0,0,98,43,616.838268,-93.02857142857144,37.15555555555556
0,0,8f,44,0,0,f,43,616.888275,-89.88571428571429,17.477777777777778
0,80,98,44,0,0,9,43,616.938274,-95.85714285714286,16.744444444444447
0,40,b6,44,0,0,21,43,616.988283,-114.55714285714285,19.677777777777777
0,e0,9b,44,0,0,17,43,617.038288,-97.97857142857143,18.455555555555556
0,80,b5,44,0,0,24,43,617.088288,-114.08571428571429,20.044444444444444
0,a0,a1,44,0,0,12,43,617.138291,-101.59285714285714,17.844444444444445
0,a0,b5,44,0,0,2a,43,617.188295,-114.16428571428571,20.77777777777778
0,60,90,44,0,0,5,43,617.238302,-90.75,16.255555555555556
0,20,c2,44,0,80,9c,43,617.288295,-122.02142857142856,38.25555555555556
0,20,a0,44,0,0,16,43,617.338298,-100.65,18.333333333333332
0,0,99,44,0,0,fa,42,617.388304,-96.17142857142858,15.277777777777779
0,60,db,44,0,0,3b,43,617.438308,-137.89285714285714,22.855555555555558
0,a0,90,44,0,0,17,43,617.48831,-90.90714285714286,18.455555555555556
0,20,90,44,0,0,1a,43,617.538312,-90.59285714285714,18.822222222222223
0,60,95,44,0,0,1a,43,617.588316,-93.89285714285714,18.822222222222223
0,0,8b,44,0,0,18,43,617.638317,-87.37142857142857,18.57777777777778
0,e0,90,44,0,0,14,43,617.688322,-91.06428571428572,18.08888888888889
0,e0,8e,44,0,0,1f,43,617.738325,-89.80714285714285,19.433333333333334
0,20,96,44,0,0,da,43,617.788327,-94.36428571428571,53.28888888888889
0,60,98,44,0,80,93,43,617.838331,-95.77857142857142,36.05555555555556
0,80,99,44,0,0,2a,43,617.888336,-96.48571428571428,20.77777777777778
0,60,96,44,0,0,2d,43,617.938338,-94.52142857142857,21.144444444444442
0,60,c0,44,0,0,33,43,617.988346,-120.92142857142856,21.87777777777778
0,20,a9,44,0,0,38,43,618.038348,-106.30714285714285,22.48888888888889
0,20,c1,44,0,0,4d,43,618.08835,-121.39285714285715,25.055555555555554
0,e0,a1,44,0,0,33,43,618.138356,-101.75,21.87777777777778
0,20,96,44,0,0,32,43,618.188357,-94.36428571428571,21.755555555555556
0,a0,99,44,0,0,36,43,618.238356,-96.56428571428572,22.244444444444444
0,e0,bf,44,0,0,67,43,618.288365,-120.60714285714286,28.23333333333333
0,40,a4,44,0,0,42,43,618.338367,-103.24285714285715,23.711111111111112
0,e0,ab,44,0,0,bc,43,618.388374,-108.03571428571428,45.955555555555556
0,c0,a5,44,0,80,83,43,618.438375,-104.18571428571428,32.144444444444446
0,20,ac,44,0,0,15,43,618.488379,-108.19285714285714,18.211111111111112
0,c0,eb,44,0,0,60,43,618.53838,-148.18571428571428,27.377777777777776
0,20,d2,44,0,0,8d,43,618.888405,-132.07857142857142,34.46666666666667
0,20,a7,44,0,0,2e,43,618.938411,-105.05,21.266666666666666
0,40,ae,44,0,0,48,43,618.988411,-109.52857142857142,24.444444444444443
0,80,b8,44,0,0,1e,43,619.038416,-115.97142857142858,19.31111111111111
0,0,b0,44,0,0,57,43,619.088419,-110.62857142857143,26.27777777777778
0,40,a9,44,0,0,46,43,619.138422,-106.38571428571429,24.2
0,a0,a0,44,0,0,4b,43,619.188424,-100.96428571428571,24.811111111111114
0,0,c0,44,0,0,5d,43,619.238429,-120.6857142857143,27.01111111111111
0,20,b5,44,0,0,61,43,619.288432,-113.85,27.5
0,20,a2,44,0,0,4b,43,619.338438,-101.90714285714286,24.811111111111114
0,60,c7,44,0,0,33,43,619.388441,-125.32142857142857,21.87777777777778
0,40,a7,44,0,0,54,43,619.438443,-105.12857142857143,25.91111111111111
0,e0,b0,44,0,0,65,43,619.488443,-111.17857142857143,27.988888888888887
0,20,aa,44,0,80,a8,43,619.538446,-106.9357142857143,41.18888888888889
0,40,b0,44,0,0,7b,43,619.588451,-110.78571428571428,30.67777777777778
0,60,cd,44,0,0,52,43,619.638456,-129.09285714285713,25.666666666666668
0,c0,a7,44,0,0,5e,43,619.688459,-105.44285714285714,27.133333333333333
0,60,c8,44,0,0,65,43,619.738464,-125.95,27.988888888888887
0,e0,b9,44,0,0,52,43,619.788463,-116.83571428571427,25.666666666666668
0,c0,a3,44,0,0,f3,43,619.838469,-102.92857142857143,59.400000000000006
0,80,bb,44,0,0,48,43,619.888471,-117.85714285714285,24.444444444444443
0,c0,ea,44,0,0,87,43,619.938477,-147.55714285714285,33.0
0,20,e0,44,0,80,b2,43,619.98848,-140.87857142857143,43.63333333333333
0,40,ab,44,0,80,dd,43,620.038486,-107.64285714285714,54.144444444444446
0,c0,8e,44,0,80,ef,43,620.088485,-89.72857142857143,58.54444444444445
0,40,a8,44,0,0,fd,43,620.138491,-105.75714285714285,61.84444444444444
0,a0,94,44,0,c0,0,44,620.188495,-93.42142857142858,62.94444444444444
0,0,a2,44,0,0,11,44,620.2385,-101.82857142857142,70.8888888888889
0,0,bb,44,0,80,16,44,620.288503,-117.54285714285713,73.57777777777777
0,a0,97,44,0,c0,f,44,620.338512,-95.30714285714286,70.27777777777777
0,a0,97,44,0,0,14,44,620.388508,-95.30714285714286,72.35555555555555
0,0,b2,44,0,0,d,44,620.438516,-111.88571428571429,68.93333333333334
0,80,9d,44,0,40,8,44,620.48852,-99.0,66.6111111111111
0,80,9d,44,0,0,fd,43,620.538519,-99.0,61.84444444444444
0,e0,a7,44,0,80,34,44,620.588525,-105.52142857142857,88.24444444444444
0,60,aa,44,0,80,13,44,620.638528,-107.09285714285714,72.11111111111111
0,60,d8,44,0,80,33,44,620.688527,-136.00714285714287,87.75555555555556
0,e0,d1,44,0,80,10,44,620.738537,-131.92142857142858,70.64444444444445
0,80,d1,44,0,40,8,44,620.788537,-131.68571428571428,66.6111111111111
0,20,d5,44,0,0,f7,43,620.838542,-133.9642857142857,60.37777777777777
0,0,b8,44,0,0,ec,43,620.888543,-115.65714285714286,57.6888888888889
0,0,e5,44,0,0,e8,43,620.938545,-143.94285714285712,56.71111111111111
0,60,d6,44,0,0,ea,43,620.98855,-134.75,57.2
0,80,b3,44,0,0,f9,43,621.038554,-112.82857142857144,60.86666666666667
0,c0,b5,44,0,80,f3,43,621.088552,-114.24285714285713,59.52222222222222
0,20,b9,44,0,0,1,44,621.138562,-116.36428571428571,63.06666666666667
0,e0,a7,44,0,0,2,44,621.188565,-105.52142857142857,63.55555555555555
0,e0,a2,44,0,80,f6,43,621.238564,-102.37857142857143,60.25555555555556
0,60,af,44,0,c0,16,44,621.288569,-110.2357142857143,73.7
0,40,a3,44,0,c0,24,44,621.338578,-102.61428571428571,80.54444444444444
0,e0,a0,44,0,40,26,44,621.388574,-101.12142857142857,81.27777777777779
0,a0,9c,44,0,0,2f,44,621.43858,-98.45,85.55555555555556
0,40,9f,44,0,0,32,44,621.488587,-100.10000000000001,87.02222222222223
0,80,9b,44,0,0,34,44,621.538586,-97.74285714285715,88.0
0,20,9c,44,0,80,33,44,621.588591,-98.13571428571429,87.75555555555556
0,60,99,44,0,80,5f,44,621.638596,-96.40714285714286,109.26666666666667
0,80,a3,44,0,c0,87,44,621.688594,-102.77142857142857,132.73333333333335
0,80,b7,44,0,80,2e,44,621.738602,-115.34285714285713,85.31111111111112
0,0,dd,44,0,0,38,44,621.788608,-138.9142857142857,89.95555555555556
0,80,ce,44,0,80,4e,44,621.838608,-129.79999999999998,100.95555555555556
0,60,b8,44,0,c0,26,44,621.888612,-115.89285714285715,81.52222222222223
0,20,a3,44,0,80,30,44,621.938617,-102.53571428571429,86.28888888888888
0,0,9e,44,0,80,71,44,621.988619,-99.3142857142857,118.06666666666666
0,0,a1,44,0,80,7e,44,622.038625,-101.2,124.42222222222223
0,40,d1,44,0,0,4c,44,622.088625,-131.52857142857144,99.73333333333333
0,0,bb,44,0,40,4a,44,622.138629,-117.54285714285713,98.87777777777778
0,80,a7,44,0,40,44,44,622.188631,-105.28571428571429,95.94444444444444
0,20,a5,44,0,c0,36,44,622.238642,-103.79285714285714,89.34444444444443
0,e0,c0,44,0,0,31,44,622.288642,-121.23571428571428,86.53333333333333
0,e0,b2,44,0,80,2f,44,622.338644,-112.4357142857143,85.8
0,60,b2,44,0,0,28,44,622.38865,-112.12142857142858,82.13333333333334
0,c0,cb,44,0,80,30,44,622.438651,-128.07142857142858,86.28888888888888
0,80,bb,44,0,c0,29,44,622.488657,-117.85714285714285,82.9888888888889
0,0,ab,44,0,40,3c,44,622.538661,-107.48571428571428,92.03333333333333
0,c0,e5,44,0,80,16,44,622.838679,-144.4142857142857,73.57777777777777
0,80,d1,44,0,0,b3,43,622.888684,-131.68571428571428,43.75555555555556
0,20,db,44,0,80,88,43,622.93869,-137.7357142857143,33.36666666666667
0,0,bf,44,0,0,9a,43,622.988692,-120.05714285714285,37.644444444444446
0,0,c9,44,0,80,fb,43,623.038695,-126.34285714285714,61.477777777777774
0,80,bc,44,0,80,d9,43,623.088698,-118.4857142857143,53.166666666666664
0,80,c6,44,0,80,d1,43,623.138701,-124.77142857142857,51.21111111111111
0,e0,e3,44,0,0,c,44,623.188709,-143.23571428571427,68.44444444444444
0,a0,e9,44,0,0,da,43,623.238705,-146.85,53.28888888888889
0,60,f9,44,0,80,e5,43,623.288712,-156.75,56.1
0,40,f0,44,0,0,e0,43,623.338715,-151.0142857142857,54.75555555555555
0,60,d7,44,0,0,b5,43,623.388715,-135.37857142857143,44.24444444444444
0,e0,ef,44,0,c0,36,44,623.438722,-150.77857142857144,89.34444444444443
0,0,d5,44,0,80,1,44,623.488725,-133.88571428571427,63.31111111111112
0,e0,c4,44,0,80,c3,43,623.538726,-123.75,47.78888888888889
0,80,e1,44,0,80,c5,43,623.588733,-141.74285714285713,48.27777777777778
0,c0,d9,44,0,0,e4,43,623.638735,-136.87142857142857,55.73333333333334
0,60,d9,44,0,0,d1,43,623.688737,-136.6357142857143,51.08888888888889
0,0,d9,44,0,80,cb,43,623.738738,-136.4,49.74444444444445
0,60,e0,44,0,80,b8,43,623.788748,-141.0357142857143,45.099999999999994
0,e0,ee,44,0,80,c5,43,623.838748,-150.15,48.27777777777778
0,40,cc,44,0,80,bf,43,623.888748,-128.38571428571427,46.81111111111111
0,0,d4,44,0,80,a9,43,623.938749,-133.25714285714287,41.43333333333333
0,40,cd,44,0,0,33,43,623.988755,-129.0142857142857,21.87777777777778
0,80,60,44,0,0,a4,42,624.038759,-70.55714285714286,10.022222222222222
0,0,7f,44,0,0,da,42,624.088764,-80.14285714285714,13.322222222222223
0,a0,82,44,0,0,fc,42,624.138773,-82.10714285714286,15.400000000000002
0,80,7b,44,0,0,ea,42,624.188775,-79.04285714285714,14.3
0,e0,95,44,0,0,17,43,624.238779,-94.20714285714286,18.455555555555556
0,60,89,44,0,0,27,43,624.288771,-86.35000000000001,20.41111111111111
0,60,a8,44,0,0,21,43,624.338781,-105.83571428571429,19.677777777777777
0,80,7a,44,0,0,da,42,624.38878,-78.72857142857143,13.322222222222223
0,c0,7a,44,0,0,1c,43,624.438785,-78.80714285714285,19.066666666666666
0,c0,bf,44,0,0,1d,43,624.48879,-120.52857142857142,19.18888888888889
0,60,b1,44,0,0,3f,43,624.538791,-111.49285714285715,23.344444444444445
0,40,b8,44,0,0,5c,43,624.588797,-115.81428571428572,26.88888888888889
0,a0,87,44,0,80,b4,43,624.638801,-85.25,44.12222222222222
0,a0,84,44,0,0,12,43,624.688802,-83.36428571428571,17.844444444444445
0,80,79,44,0,0,7,43,624.738812,-78.41428571428571,16.5
0,c0,7b,44,0,0,14,43,624.78881,-79.12142857142857,18.08888888888889
0,40,59,44,0,0,fa,42,624.838812,-68.27857142857142,15.277777777777779
0,c0,4d,44,0,0,14,43,624.888818,-64.66428571428571,18.08888888888889
0,40,3f,44,0,0,1,43,624.938824,-60.107142857142854,15.766666666666667
0,0,26,44,0,0,3f,43,624.98883,-52.17142857142857,23.344444444444445
0,0,19,44,0,0,59,43,625.038827,-48.08571428571429,26.522222222222222
0,20,82,44,0,80,df,43,625.088829,-81.79285714285714,54.63333333333333
0,80,16,44,0,0,96,43,625.138832,-47.3,36.666666666666664
0,40,18,44,0,c0,25,44,625.188833,-47.85,81.03333333333333
0,c0,8a,44,0,c0,39,44,625.238838,-87.21428571428571,90.81111111111112
0,c0,2b,44,0,0,34,44,625.288844,-53.97857142857143,88.0
0,0,1c,44,0,80,32,44,625.338849,-49.02857142857143,87.26666666666667
0,0,3a,44,0,0,66,44,625.388853,-58.45714285714286,112.44444444444443
0,0,16,44,0,c0,35,44,625.43886,-47.14285714285714,88.85555555555555
0,0,40,44,0,c0,3c,44,625.488864,-60.34285714285715,92.27777777777779
0,80,4b,44,0,0,57,44,625.538866,-63.957142857142856,105.11111111111111
0,c0,2c,44,0,0,7a,44,625.588866,-54.29285714285714,122.22222222222223
0,40,31,44,0,40,4d,44,625.638874,-55.70714285714286,100.34444444444445
0,80,41,44,0,0,51,44,625.688875,-60.81428571428571,102.17777777777778
0,80,2e,44,0,40,55,44,625.73888,-54.84285714285714,104.25555555555556
0,0,5b,44,0,c0,57,44,625.788884,-68.82857142857142,105.47777777777777
0,40,54,44,0,c0,4b,44,625.838886,-66.70714285714286,99.61111111111111
0,20,89,44,0,c0,70,44,625.888888,-86.19285714285715,117.7
0,40,6d,44,0,40,4d,44,625.938894,-74.56428571428572,100.34444444444445
0,20,a0,44,0,80,59,44,625.988902,-100.65,106.33333333333333
0,20,af,44,0,40,79,44,626.038902,-110.07857142857142,121.85555555555555
0,20,8b,44,0,60,83,44,626.088905,-87.45,128.45555555555555
0,60,8c,44,0,e0,85,44,626.138911,-88.23571428571428,130.9
0,0,ab,44,0,a0,86,44,626.188909,-107.48571428571428,131.63333333333335
0,a0,b7,44,0,60,96,44,626.33892,-115.42142857142858,147.03333333333333
0,80,a7,44,0,c0,70,44,626.388925,-105.28571428571429,117.7
0,40,a0,44,0,80,73,44,626.488932,-100.72857142857143,119.04444444444444
0,a0,b0,44,0,c0,93,44,626.538931,-111.02142857142857,144.46666666666667
0,0,ab,44,0,80,8d,44,626.838956,-107.48571428571428,138.35555555555555
0,0,a9,44,0,80,8c,44,626.88896,-106.22857142857143,137.3777777777778
0,c0,a0,44,0,80,84,44,626.938962,-101.04285714285714,129.55555555555557
0,40,ae,44,0,e0,82,44,626.988967,-109.52857142857142,127.96666666666667
0,80,99,44,0,c0,7a,44,627.038967,-96.48571428571428,122.58888888888887
0,80,bd,44,0,0,86,44,627.088977,-119.11428571428573,131.0222222222222
0,a0,b3,44,0,20,8f,44,627.138976,-112.90714285714286,139.94444444444443
0,0,a8,44,0,0,ba,44,627.188984,-105.6,181.86666666666667
0,e0,a0,44,0,c0,8b,44,627.238985,-101.12142857142857,136.64444444444445
0,20,d9,44,0,40,89,44,627.288987,-136.47857142857143,134.2
0,60,e7,44,0,80,8a,44,627.33899,-145.43571428571428,135.42222222222222
0,80,eb,44,0,c0,6f,44,627.388993,-148.0285714285714,117.21111111111111
0,20,c3,44,0,0,21,44,627.439,-122.65,78.71111111111111
0,0,c6,44,0,80,21,44,627.488999,-124.45714285714286,78.95555555555555
0,e0,cd,44,0,c0,19,44,627.539006,-129.40714285714284,75.16666666666667
0,c0,d5,44,0,c0,19,44,627.589006,-134.35714285714286,75.16666666666667
0,a0,d1,44,0,80,ff,43,627.63901,-131.76428571428573,62.45555555555556
0,c0,d5,44,0,0,d0,43,627.689016,-134.35714285714286,50.84444444444444
0,e0,dd,44,0,40,8,44,627.739019,-139.4642857142857,66.6111111111111
0,60,db,44,0,0,e4,43,627.789026,-137.89285714285714,55.73333333333334
0,60,e2,44,0,80,fa,43,627.839026,-142.29285714285714,61.233333333333334
0,c0,d7,44,0,0,b1,43,627.889029,-135.61428571428573,43.266666666666666
0,80,e1,44,0,0,f5,43,627.939035,-141.74285714285713,59.888888888888886
0,60,f0,44,0,0,bf,43,627.989039,-151.09285714285716,46.68888888888889
0,c0,d8,44,0,80,94,43,628.039039,-136.24285714285716,36.300000000000004
0,20,f2,44,0,40,43,44,628.089044,-152.19285714285715,95.45555555555555
0,e0,df,44,0,0,cc,43,628.139049,-140.7214285714286,49.86666666666667
0,80,e1,44,0,80,e0,43,628.189054,-141.74285714285713,54.87777777777778
0,80,ef,44,0,0,c6,43,628.239054,-150.54285714285714,48.4
0,60,f3,44,0,0,ba,43,628.289058,-152.97857142857143,45.46666666666667
0,0,e2,44,0,80,dc,43,628.339061,-142.05714285714285,53.9
0,e0,dd,44,0,80,c6,43,628.389066,-139.4642857142857,48.522222222222226
0,c0,d9,44,0,80,1a,44,628.439067,-136.87142857142857,75.53333333333333
0,80,b4,44,0,0,bc,43,628.489074,-113.45714285714286,45.955555555555556
0,c0,dd,44,0,0,23,44,628.539075,-139.38571428571427,79.68888888888888
0,20,e0,44,0,40,1,44,628.589081,-140.87857142857143,63.18888888888889
0,e0,db,44,0,0,9b,43,628.639084,-138.20714285714286,37.888888888888886
